ID,Name,Subname,Generation,Sprite,Icon Locations,Tier,Type 1,Type 2,Ability 1,Ability 2,Hidden Ability,Special Ability,Egg Group 1,Egg Group 2,HP,ATK,DEF,SPA,SPD,SPE,BST,Size,Weight,Gender Ratio,Color,Link
875,Eiscue,Noice,8,https://play.pokemonshowdown.com/sprites/gen5/eiscue-noice.png,-440px -2700px;,(PU),ICE,None,Ice Face,None,None,None,Water 1,Field,75,80,70,65,50,130,470,1.4 m,89 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/eiscuenoice
876,Indeedee,None,8,https://play.pokemonshowdown.com/sprites/gen5/indeedee.png,0px -2190px;,RU,PSYCHIC,NORMAL,Inner Focus,Synchronize,Psychic Surge,None,Fairy,None,60,65,55,105,95,95,475,0.9 m,28 kg,100% male,Purple,https://dex.pokemonshowdown.com/pokemon/indeedee
876,Indeedee,F,8,https://play.pokemonshowdown.com/sprites/gen5/indeedee-f.png,0px -2730px;,NU,PSYCHIC,NORMAL,Own Tempo,Synchronize,Psychic Surge,None,Fairy,None,70,55,65,95,105,85,475,0.9 m,28 kg,100% female,Purple,https://dex.pokemonshowdown.com/pokemon/indeedeef
877,Morpeko,None,8,https://play.pokemonshowdown.com/sprites/gen5/morpeko.png,-40px -2190px;,RU,ELECTRIC,DARK,Hunger Switch,None,None,None,Field,Fairy,58,95,58,70,58,97,436,0.3 m,3 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/morpeko
877,Morpeko,Hangry,8,https://play.pokemonshowdown.com/sprites/gen5/morpeko-hangry.png,-40px -2730px;,RU,ELECTRIC,DARK,Hunger Switch,None,None,None,Field,Fairy,58,95,58,70,58,97,436,0.3 m,3 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/morpekohangry
878,Cufant,None,8,https://play.pokemonshowdown.com/sprites/gen5/cufant.png,-80px -2190px;,LC,STEEL,None,Sheer Force,None,Heavy Metal,None,Field,Mineral,72,80,49,40,49,40,330,1.2 m,100 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/cufant
879,Copperajah,None,8,https://play.pokemonshowdown.com/sprites/gen5/copperajah.png,-120px -2190px;,RU,STEEL,None,Sheer Force,None,Heavy Metal,None,Field,Mineral,122,130,69,80,69,30,500,3 m,650 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/copperajah
879,Copperajah,Gmax,8,https://play.pokemonshowdown.com/sprites/gen5/copperajah-gmax.png,-80px -2940px;,(Uber),STEEL,None,Sheer Force,None,Heavy Metal,None,Field,Mineral,122,130,69,80,69,30,500,23 m,0 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/copperajahgmax
880,Dracozolt,None,8,https://play.pokemonshowdown.com/sprites/gen5/dracozolt.png,-160px -2190px;,UUBL,ELECTRIC,DRAGON,Volt Absorb,Hustle,Sand Rush,None,Undiscovered,None,90,100,90,80,70,75,505,1.8 m,190 kg,100% genderless,Green,https://dex.pokemonshowdown.com/pokemon/dracozolt
881,Arctozolt,None,8,https://play.pokemonshowdown.com/sprites/gen5/arctozolt.png,-200px -2190px;,PUBL,ELECTRIC,ICE,Volt Absorb,Static,Slush Rush,None,Undiscovered,None,90,100,90,90,80,55,505,2.3 m,150 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/arctozolt
882,Dracovish,None,8,https://play.pokemonshowdown.com/sprites/gen5/dracovish.png,-240px -2190px;,OU,WATER,DRAGON,Water Absorb,Strong Jaw,Sand Rush,None,Undiscovered,None,90,90,100,70,80,75,505,2.3 m,215 kg,100% genderless,Green,https://dex.pokemonshowdown.com/pokemon/dracovish
883,Arctovish,None,8,https://play.pokemonshowdown.com/sprites/gen5/arctovish.png,-280px -2190px;,PUBL,WATER,ICE,Water Absorb,Ice Body,Slush Rush,None,Undiscovered,None,90,90,100,80,90,55,505,2 m,175 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/arctovish
884,Duraludon,None,8,https://play.pokemonshowdown.com/sprites/gen5/duraludon.png,-320px -2190px;,UU,STEEL,DRAGON,Light Metal,Heavy Metal,Stalwart,None,Mineral,Dragon,70,95,115,120,50,85,535,1.8 m,40 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/duraludon
884,Duraludon,Gmax,8,https://play.pokemonshowdown.com/sprites/gen5/duraludon-gmax.png,-120px -2940px;,(Uber),STEEL,DRAGON,Light Metal,Heavy Metal,Stalwart,None,Mineral,Dragon,70,95,115,120,50,85,535,43 m,0 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/duraludongmax
885,Dreepy,None,8,https://play.pokemonshowdown.com/sprites/gen5/dreepy.png,-360px -2190px;,LC,DRAGON,GHOST,Clear Body,Infiltrator,Cursed Body,None,Amorphous,Dragon,28,60,30,40,30,82,270,0.5 m,2 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/dreepy
886,Drakloak,None,8,https://play.pokemonshowdown.com/sprites/gen5/drakloak.png,-400px -2190px;,NFE,DRAGON,GHOST,Clear Body,Infiltrator,Cursed Body,None,Amorphous,Dragon,68,80,50,60,50,102,410,1.4 m,11 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/drakloak
887,Dragapult,None,8,https://play.pokemonshowdown.com/sprites/gen5/dragapult.png,-440px -2190px;,OU,DRAGON,GHOST,Clear Body,Infiltrator,Cursed Body,None,Amorphous,Dragon,88,120,75,100,75,142,600,3 m,50 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/dragapult
888,Zacian,None,8,https://play.pokemonshowdown.com/sprites/gen5/zacian.png,0px -2220px;,Uber,FAIRY,None,Intrepid Sword,None,None,None,Undiscovered,None,92,130,115,80,115,138,670,2.8 m,110 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/zacian
888,Zacian,Crowned,8,https://play.pokemonshowdown.com/sprites/gen5/zacian-crowned.png,-80px -2730px;,Uber,FAIRY,STEEL,Intrepid Sword,None,None,None,Undiscovered,None,92,170,115,80,115,148,720,2.8 m,355 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/zaciancrowned
889,Zamazenta,None,8,https://play.pokemonshowdown.com/sprites/gen5/zamazenta.png,-40px -2220px;,Uber,FIGHTING,None,Dauntless Shield,None,None,None,Undiscovered,None,92,130,115,80,115,138,670,2.9 m,210 kg,100% genderless,Red,https://dex.pokemonshowdown.com/pokemon/zamazenta
889,Zamazenta,Crowned,8,https://play.pokemonshowdown.com/sprites/gen5/zamazenta-crowned.png,-120px -2730px;,Uber,FIGHTING,STEEL,Dauntless Shield,None,None,None,Undiscovered,None,92,130,145,80,145,128,720,2.9 m,785 kg,100% genderless,Red,https://dex.pokemonshowdown.com/pokemon/zamazentacrowned
890,Eternatus,None,8,https://play.pokemonshowdown.com/sprites/gen5/eternatus.png,-80px -2220px;,Uber,POISON,DRAGON,Pressure,None,None,None,Undiscovered,None,140,85,95,145,95,130,690,20 m,950 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/eternatus
890,Eternatus,Eternamax,8,https://play.pokemonshowdown.com/sprites/gen5/eternatus-eternamax.png,-160px -2940px;,Illegal,POISON,DRAGON,Pressure,None,None,None,Undiscovered,None,255,115,250,125,250,130,1125,100 m,0 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/eternatuseternamax
None,MissingNo.,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/missingno.png,0px 0px;,Illegal,BIRD,NORMAL,,None,None,None,Undiscovered,None,33,136,0,6,6,29,210,3 m,1590.8 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/missingno
None,Syclar,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/syclar.png,0px -3330px;,CAP LC,ICE,BUG,Compound Eyes,Snow Cloak,Ice Body,None,Bug,None,40,76,45,74,39,91,365,0.2 m,4 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/syclar
None,Syclant,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/syclant.png,0px -3240px;,CAP,ICE,BUG,Compound Eyes,Mountaineer,Ice Body,None,Bug,None,70,116,70,114,64,121,555,1.7 m,52 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/syclant
None,Revenankh,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/revenankh.png,-40px -3240px;,CAP,GHOST,FIGHTING,Shed Skin,Air Lock,Triage,None,Amorphous,Human-Like,90,105,90,65,110,65,525,1.8 m,44 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/revenankh
None,Embirch,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/embirch.png,-40px -3330px;,CAP LC,FIRE,GRASS,Reckless,Leaf Guard,Chlorophyll,None,Monster,Dragon,60,40,55,65,40,60,320,0.6 m,15 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/embirch
None,Flarelm,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/flarelm.png,-80px -3330px;,CAP NFE,FIRE,GRASS,Rock Head,Battle Armor,White Smoke,None,Monster,Dragon,90,50,95,75,70,40,420,1.4 m,73 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/flarelm
None,Pyroak,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/pyroak.png,-80px -3240px;,CAP,FIRE,GRASS,Rock Head,Battle Armor,White Smoke,None,Monster,Dragon,120,70,105,95,90,60,540,2.1 m,168 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/pyroak
None,Breezi,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/breezi.png,-120px -3330px;,CAP LC,POISON,FLYING,Unburden,Own Tempo,Frisk,None,Field,None,50,46,69,60,50,75,350,0.4 m,0.6 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/breezi
None,Fidgit,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/fidgit.png,-120px -3240px;,CAP,POISON,GROUND,Persistent,Vital Spirit,Frisk,None,Field,None,95,76,109,90,80,105,555,0.9 m,53 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/fidgit
None,Rebble,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/rebble.png,-120px -3360px;,CAP LC,ROCK,None,Levitate,Solid Rock,Sniper,None,Undiscovered,None,45,25,65,75,55,80,345,0.3 m,7 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/rebble
None,Tactite,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/tactite.png,-160px -3360px;,CAP NFE,ROCK,None,Levitate,Technician,Sniper,None,Undiscovered,None,70,40,65,100,65,95,435,0.6 m,16 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/tactite
None,Stratagem,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/stratagem.png,-160px -3240px;,CAP,ROCK,None,Levitate,Technician,Sniper,None,Undiscovered,None,90,60,65,120,70,130,535,0.9 m,45 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/stratagem
None,Privatyke,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/privatyke.png,-200px -3360px;,CAP LC,WATER,FIGHTING,Unaware,None,Technician,None,Water 1,Water 3,65,75,65,40,60,45,350,1 m,35 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/privatyke
None,Arghonaut,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/arghonaut.png,-200px -3240px;,CAP,WATER,FIGHTING,Unaware,None,Technician,None,Water 1,Water 3,105,110,95,70,100,75,555,1.7 m,151 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/arghonaut
None,Kitsunoh,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/kitsunoh.png,-240px -3240px;,CAP,STEEL,GHOST,Frisk,Limber,Iron Fist,None,Field,None,80,103,85,55,80,110,513,1.1 m,51 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/kitsunoh
None,Cyclohm,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/cyclohm.png,-280px -3240px;,CAP,ELECTRIC,DRAGON,Shield Dust,Static,Damp,None,Dragon,Monster,108,60,118,112,70,80,548,1.6 m,59 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/cyclohm
None,Colossoil,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/colossoil.png,-320px -3240px;,CAP,DARK,GROUND,Rebound,Guts,Unnerve,None,Water 2,Field,133,122,72,71,72,95,565,2.6 m,683.6 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/colossoil
None,Krilowatt,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/krilowatt.png,-360px -3240px;,CAP,ELECTRIC,WATER,Trace,Magic Guard,Minus,None,Water 1,Fairy,151,84,73,83,74,105,570,0.7 m,10.6 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/krilowatt
None,Voodoll,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/voodoll.png,-400px -3360px;,CAP LC,NORMAL,DARK,Volt Absorb,Lightning Rod,Cursed Body,None,Human-Like,Field,55,40,55,75,50,70,345,1 m,25 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/voodoll
None,Voodoom,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/voodoom.png,-400px -3240px;,CAP,FIGHTING,DARK,Volt Absorb,Lightning Rod,Cursed Body,None,Human-Like,Field,90,85,80,105,80,110,550,2 m,75.5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/voodoom
None,Scratchet,None,glitch,https://play.pokemonshowdown.com/sprites/gen5/scratchet.png,-160px -3330px;,CAP LC,NORMAL,FIGHTING,Scrappy,Prankster,Vital Spirit,None,Field,Flying,55,85,80,20,70,40,350,0.5 m,20 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/scratchet
None,Tomohawk,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/tomohawk.png,-440px -3240px;,CAP,FLYING,FIGHTING,Intimidate,Prankster,Justified,None,Field,Flying,105,60,90,115,80,85,535,1.27 m,37.2 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/tomohawk
None,Necturine,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/necturine.png,-200px -3330px;,CAP LC,GRASS,GHOST,Anticipation,None,Telepathy,None,Grass,Field,49,55,60,50,75,51,340,0.3 m,1.8 kg,100% female,White,https://dex.pokemonshowdown.com/pokemon/necturine
None,Necturna,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/necturna.png,0px -3270px;,CAP,GRASS,GHOST,Forewarn,None,Telepathy,None,Grass,Field,64,120,100,85,120,58,547,1.65 m,49.6 kg,100% female,Black,https://dex.pokemonshowdown.com/pokemon/necturna
None,Mollux,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/mollux.png,-40px -3270px;,CAP,FIRE,POISON,Dry Skin,None,Illuminate,None,Fairy,Field,95,45,83,131,105,76,535,1.2 m,41 kg,50% male  50% female,Pink,https://dex.pokemonshowdown.com/pokemon/mollux
None,Cupra,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/cupra.png,-240px -3330px;,CAP LC,BUG,PSYCHIC,Shield Dust,Keen Eye,Magic Guard,None,Bug,None,50,60,49,67,30,44,300,0.5 m,4.8 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/cupra
None,Argalis,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/argalis.png,-280px -3330px;,CAP NFE,BUG,PSYCHIC,Shed Skin,Compound Eyes,Overcoat,None,Bug,None,60,90,89,87,40,54,420,1.3 m,341.4 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/argalis
None,Aurumoth,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/aurumoth.png,-80px -3270px;,CAP,BUG,PSYCHIC,Weak Armor,No Guard,Light Metal,None,Bug,None,110,120,99,117,60,94,600,2.1 m,193 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/aurumoth
None,Brattler,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/brattler.png,-320px -3330px;,CAP LC,DARK,GRASS,Harvest,Infiltrator,Rattled,None,Grass,Dragon,80,70,40,20,90,30,330,1.8 m,11.5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/brattler
None,Malaconda,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/malaconda.png,-120px -3270px;,CAP,DARK,GRASS,Harvest,Infiltrator,Drought,None,Grass,Dragon,115,100,60,40,130,55,500,5.5 m,108.8 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/malaconda
None,Cawdet,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/cawdet.png,-360px -3330px;,CAP LC,STEEL,FLYING,Keen Eye,Volt Absorb,Big Pecks,None,Flying,None,35,72,85,40,55,88,375,0.76 m,25 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/cawdet
None,Cawmodore,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/cawmodore.png,-160px -3270px;,CAP,STEEL,FLYING,Intimidate,Volt Absorb,Big Pecks,None,Flying,None,50,92,130,65,75,118,530,1.7 m,37 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/cawmodore
None,Volkritter,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/volkritter.png,-400px -3330px;,CAP LC,WATER,FIRE,Anticipation,Infiltrator,Unnerve,None,Water 1,Water 2,60,30,50,80,60,70,350,0.3 m,15 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/volkritter
None,Volkraken,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/volkraken.png,-200px -3270px;,CAP,WATER,FIRE,Analytic,Infiltrator,Pressure,None,Water 1,Water 2,100,45,80,135,100,95,555,1.3 m,44.5 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/volkraken
None,Snugglow,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/snugglow.png,-440px -3330px;,CAP LC,ELECTRIC,POISON,Storm Drain,Vital Spirit,Telepathy,None,Water 1,Water 2,40,37,79,91,68,70,385,1.2 m,6 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/snugglow
None,Plasmanta,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/plasmanta.png,-240px -3270px;,CAP,ELECTRIC,POISON,Storm Drain,Vital Spirit,Telepathy,None,Water 1,Water 2,60,57,119,131,98,100,565,7 m,460 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/plasmanta
None,Floatoy,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/floatoy.png,0px -3360px;,CAP LC,WATER,None,Water Veil,Heatproof,Swift Swim,None,Water 1,Field,48,70,40,70,30,77,335,0.8 m,1.9 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/floatoy
None,Caimanoe,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/caimanoe.png,-40px -3360px;,CAP NFE,WATER,STEEL,Water Veil,Heatproof,Light Metal,None,Water 1,Field,73,85,65,80,40,87,430,1.4 m,72.5 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/caimanoe
None,Naviathan,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/naviathan.png,-280px -3270px;,CAP,WATER,STEEL,Guts,Heatproof,Light Metal,None,Water 1,Field,103,110,90,95,65,97,560,3 m,510 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/naviathan
None,Crucibelle,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/crucibelle.png,-320px -3270px;,CAP,ROCK,POISON,Regenerator,Mold Breaker,Liquid Ooze,None,Amorphous,Mineral,106,105,65,75,85,104,540,1.3 m,23.6 kg,25% male  75% female,Purple,https://dex.pokemonshowdown.com/pokemon/crucibelle
None,Crucibelle,Mega,CAP,https://play.pokemonshowdown.com/sprites/gen5/crucibelle-mega.png,-360px -3270px;,CAP,ROCK,POISON,Magic Guard,None,None,None,Amorphous,Mineral,106,135,75,91,125,108,640,1.4 m,22.5 kg,25% male  75% female,Purple,https://dex.pokemonshowdown.com/pokemon/crucibellemega
None,Pluffle,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/pluffle.png,-80px -3360px;,CAP LC,FAIRY,None,Natural Cure,Aroma Veil,Friend Guard,None,Fairy,Human-Like,74,38,51,65,78,49,355,0.8 m,1.8 kg,50% male  50% female,Pink,https://dex.pokemonshowdown.com/pokemon/pluffle
None,Kerfluffle,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/kerfluffle.png,-400px -3270px;,CAP,FAIRY,FIGHTING,Natural Cure,Aroma Veil,Friend Guard,None,Fairy,Human-Like,84,78,86,115,88,119,570,2.1 m,24.2 kg,50% male  50% female,Pink,https://dex.pokemonshowdown.com/pokemon/kerfluffle
None,Pajantom,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/pajantom.png,-440px -3270px;,CAP,DRAGON,GHOST,Comatose,None,None,None,Dragon,Monster,84,133,71,51,111,101,551,1.1 m,3.1 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/pajantom
None,Mumbao,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/mumbao.png,-440px -3360px;,CAP LC,GRASS,FAIRY,Solar Power,Trace,Overcoat,None,Grass,None,55,30,64,87,73,66,375,1 m,250 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/mumbao
None,Jumbao,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/jumbao.png,0px -3300px;,CAP,GRASS,FAIRY,Drought,Trace,Overcoat,None,Grass,None,92,63,97,124,104,96,576,2.4 m,600 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/jumbao
None,Fawnifer,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/fawnifer.png,0px -3390px;,CAP LC,GRASS,None,Overgrow,None,Lightning Rod,None,Field,None,49,61,42,52,40,76,320,0.7 m,6.9 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/fawnifer
None,Electrelk,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/electrelk.png,-40px -3390px;,CAP NFE,GRASS,ELECTRIC,Overgrow,None,Galvanize,None,Field,None,59,81,67,57,55,101,420,1.4 m,41.5 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/electrelk
None,Caribolt,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/caribolt.png,-40px -3300px;,CAP,GRASS,ELECTRIC,Overgrow,None,Galvanize,None,Field,None,84,106,82,77,80,106,535,2.5 m,140 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/caribolt
None,Smogecko,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/smogecko.png,-80px -3390px;,CAP LC,FIRE,None,Blaze,None,Technician,None,Field,Monster,48,66,43,58,48,56,319,0.5 m,8.5 kg,87.5% male  12.5% female,Red,https://dex.pokemonshowdown.com/pokemon/smogecko
None,Smoguana,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/smoguana.png,-120px -3390px;,CAP NFE,FIRE,GROUND,Blaze,None,Technician,None,Field,Monster,68,86,53,68,68,76,419,1.5 m,22.2 kg,87.5% male  12.5% female,Red,https://dex.pokemonshowdown.com/pokemon/smoguana
None,Smokomodo,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/smokomodo.png,-80px -3300px;,CAP,FIRE,GROUND,Blaze,None,Technician,None,Field,Monster,88,116,67,88,78,97,534,2.2 m,205 kg,87.5% male  12.5% female,Red,https://dex.pokemonshowdown.com/pokemon/smokomodo
None,Swirlpool,None,CAP,https://play.pokemonshowdown.com/sprites/gen5/swirlpool.png,-160px -3390px;,CAP LC,WATER,None,Torrent,None,Poison Heal,None,Water 1,Fairy,61,49,70,50,62,28,320,0.5 m,7 kg,87.5% male  12.5% female,Blue,https://dex.pokemonshowdown.com/pokemon/swirlpool
